,cluster_id,x1,x2
873,5.0,227791.0,347022.0
874,5.0,238928.0,328262.0
875,5.0,173762.0,309330.0
876,5.0,223541.0,364277.0
877,5.0,200824.0,367232.0
878,5.0,163513.0,363078.0
879,14.0,247029.0,490336.0
880,5.0,234867.0,403744.0
881,5.0,217593.0,282895.0
882,5.0,228725.0,346997.0
883,5.0,192530.0,309373.0
884,5.0,177842.0,329276.0
885,5.0,198901.0,345538.0
886,14.0,227677.0,527817.0
887,5.0,102316.0,370232.0
888,5.0,227672.0,297477.0
889,5.0,232210.0,340794.0
890,5.0,270211.0,408308.0
891,5.0,234540.0,361720.0
892,2.0,225547.0,270769.0
893,5.0,225752.0,346903.0
894,13.0,259073.0,210513.0
895,0.0,307494.0,281474.0
896,5.0,269960.0,353929.0
897,2.0,218504.0,270228.0
898,5.0,259911.0,399400.0
899,5.0,238239.0,279840.0
900,5.0,244452.0,330108.0
901,2.0,179560.0,259579.0
902,5.0,201153.0,321376.0
903,5.0,233531.0,313220.0
904,0.0,315974.0,310747.0
905,5.0,271600.0,323443.0
906,5.0,230483.0,347016.0
907,5.0,233063.0,371831.0
908,5.0,201771.0,334785.0
909,5.0,169745.0,346890.0
910,5.0,246365.0,347212.0
911,5.0,267650.0,332300.0
912,5.0,228105.0,361347.0
913,5.0,219299.0,372849.0
914,2.0,197960.0,267785.0
915,5.0,222005.0,308277.0
916,5.0,226786.0,334204.0
917,5.0,158102.0,347643.0
918,5.0,198946.0,315839.0
919,2.0,121432.0,241527.0
920,14.0,289336.0,428782.0
921,5.0,202569.0,391660.0
922,5.0,265331.0,377856.0
923,5.0,232543.0,337960.0
924,5.0,220787.0,341925.0
925,5.0,254331.0,344749.0
926,5.0,207068.0,337958.0
927,5.0,232141.0,347122.0
928,5.0,283075.0,357110.0
929,5.0,232108.0,343102.0
930,5.0,197323.0,318977.0
931,5.0,229156.0,350225.0
932,5.0,182468.0,348573.0
933,13.0,272570.0,253563.0
934,14.0,325935.0,430270.0
935,5.0,157496.0,375183.0
936,5.0,190296.0,395802.0
937,6.0,397836.0,451809.0
938,6.0,465078.0,380683.0
939,6.0,419895.0,397286.0
940,12.0,513498.0,420937.0
941,6.0,413875.0,378194.0
942,6.0,444201.0,406302.0
943,12.0,555299.0,378527.0
944,6.0,447360.0,376884.0
945,6.0,409126.0,386981.0
946,6.0,434534.0,389408.0
947,6.0,512946.0,381757.0
948,6.0,501537.0,380646.0
949,6.0,453944.0,362044.0
950,6.0,443660.0,407675.0
951,6.0,437974.0,405509.0
952,14.0,388242.0,475514.0
953,6.0,358059.0,391443.0
954,6.0,441441.0,411355.0
955,6.0,363209.0,379360.0
956,6.0,436718.0,413914.0
957,6.0,431347.0,407701.0
958,6.0,446850.0,421310.0
959,6.0,460971.0,429408.0
960,6.0,454508.0,403061.0
961,6.0,447687.0,409404.0
962,6.0,440730.0,400777.0
963,6.0,452901.0,394088.0
964,6.0,418521.0,448005.0
965,12.0,537585.0,390939.0
966,1.0,619057.0,340483.0
967,6.0,447125.0,360599.0
968,6.0,372230.0,371262.0
969,14.0,328130.0,446897.0
970,12.0,503964.0,439408.0
971,6.0,399097.0,364848.0
972,6.0,429977.0,440501.0
973,6.0,420668.0,388181.0
974,6.0,437722.0,408851.0
975,14.0,362992.0,439857.0
976,6.0,433941.0,402961.0
977,6.0,436836.0,377938.0
978,6.0,442233.0,466274.0
979,6.0,399893.0,436877.0
980,6.0,434707.0,402512.0
981,6.0,435441.0,429737.0
982,6.0,428531.0,389063.0
983,6.0,416275.0,377374.0
984,6.0,368855.0,418447.0
985,6.0,443239.0,409674.0
986,6.0,446457.0,385648.0
987,1.0,527224.0,334681.0
988,6.0,468751.0,404521.0
989,6.0,435477.0,403923.0
990,6.0,493777.0,378624.0
991,6.0,408267.0,395976.0
992,6.0,418653.0,459821.0
993,6.0,456690.0,436979.0
994,6.0,513085.0,373467.0
995,6.0,443605.0,452201.0
996,6.0,433905.0,421673.0
997,6.0,451709.0,335221.0
998,6.0,463191.0,343383.0
999,6.0,442327.0,403544.0
1000,6.0,449828.0,430854.0
1001,6.0,483337.0,373974.0
1002,6.0,496087.0,430012.0
1003,6.0,416066.0,423502.0
1004,6.0,429669.0,413829.0
1005,6.0,507592.0,361379.0
1006,6.0,473524.0,375325.0
1007,14.0,387216.0,467206.0
1008,6.0,461278.0,355267.0
1009,6.0,411074.0,396258.0
1010,6.0,401072.0,428948.0
1011,6.0,439059.0,429163.0
1012,6.0,409656.0,383439.0
1013,6.0,445423.0,404289.0
1014,6.0,479266.0,435870.0
1015,6.0,398425.0,444795.0
1016,12.0,503190.0,443256.0
1017,6.0,447769.0,400101.0
1018,6.0,406757.0,396497.0
1019,6.0,417486.0,410808.0
1020,6.0,416679.0,441802.0
1021,6.0,424026.0,427143.0
1022,6.0,427387.0,393414.0
1023,6.0,487193.0,439609.0
1024,6.0,498543.0,395123.0
1025,6.0,454194.0,376470.0
1026,6.0,503531.0,362006.0
1027,6.0,444496.0,384483.0
1028,6.0,471752.0,436776.0
1029,6.0,455800.0,415339.0
1030,6.0,440998.0,406810.0
1031,6.0,455274.0,417327.0
1032,6.0,453680.0,454340.0
1033,6.0,479591.0,459513.0
1034,6.0,414416.0,464729.0
1035,6.0,473112.0,411502.0
1036,6.0,440987.0,407233.0
1037,6.0,367880.0,393080.0
1038,6.0,439622.0,341205.0
1039,6.0,473465.0,386966.0
1040,6.0,451151.0,399928.0
1041,5.0,314133.0,398666.0
1042,6.0,454437.0,398575.0
1043,6.0,378416.0,414520.0
1044,6.0,438578.0,417942.0
1045,6.0,426064.0,440155.0
1046,6.0,396121.0,380196.0
1047,6.0,439340.0,427027.0
1048,6.0,465444.0,335111.0
1049,12.0,508430.0,431170.0
1050,6.0,452024.0,409597.0
1051,6.0,428145.0,400869.0
1052,6.0,441372.0,410131.0
1053,6.0,370892.0,405683.0
1054,6.0,440651.0,379935.0
1055,6.0,467688.0,423568.0
1056,6.0,444685.0,428707.0
1057,1.0,537925.0,369892.0
1058,6.0,452709.0,399097.0
1059,6.0,422739.0,380163.0
1060,12.0,519970.0,377994.0
1061,6.0,463873.0,428879.0
1062,6.0,483307.0,378980.0
1063,6.0,421557.0,364612.0
1064,6.0,479139.0,430705.0
1065,6.0,408082.0,418484.0
1066,6.0,463626.0,377882.0
1067,6.0,420587.0,395736.0
1068,12.0,510144.0,426821.0
1069,6.0,369720.0,430916.0
1070,6.0,436661.0,367892.0
1071,6.0,496502.0,385256.0
1072,6.0,453970.0,407749.0
1073,6.0,405167.0,431114.0
1074,6.0,449351.0,414170.0
1075,6.0,386276.0,429289.0
1076,6.0,447482.0,380472.0
1077,6.0,487057.0,419491.0
1078,6.0,417123.0,390478.0
1079,6.0,352036.0,403986.0
1080,6.0,422785.0,401319.0
1081,6.0,440615.0,406477.0
1082,6.0,420058.0,438582.0
1083,6.0,478599.0,417818.0
1084,6.0,434657.0,411923.0
1085,6.0,448658.0,378110.0
1086,6.0,440146.0,407214.0
1087,6.0,443426.0,439634.0
1088,6.0,458381.0,394080.0
1089,6.0,434265.0,400575.0
1090,6.0,443917.0,386101.0
1091,6.0,432058.0,412202.0
1092,6.0,422086.0,435481.0
1093,6.0,434213.0,364386.0
1094,12.0,536718.0,428351.0
1095,6.0,410976.0,453347.0
1096,6.0,495554.0,393437.0
1097,6.0,479070.0,389997.0
1098,6.0,443542.0,340897.0
1099,12.0,515913.0,438358.0
1100,6.0,391439.0,426653.0
1101,14.0,338240.0,434095.0
1102,12.0,549405.0,412323.0
1103,6.0,439581.0,400198.0
1104,6.0,455977.0,424810.0
1105,14.0,386438.0,473476.0
1106,6.0,398665.0,466950.0
1107,6.0,426967.0,465788.0
1108,6.0,437129.0,407856.0
1109,6.0,427987.0,392320.0
1110,12.0,500903.0,440838.0
1111,6.0,420284.0,378528.0
1112,6.0,461925.0,425769.0
1113,6.0,491330.0,390152.0
1114,12.0,503592.0,437423.0
1115,6.0,484466.0,374359.0
1116,6.0,411888.0,389992.0
1117,6.0,434407.0,377935.0
1118,6.0,417152.0,367296.0
1119,6.0,439353.0,421510.0
1120,6.0,491690.0,376480.0
1121,6.0,463127.0,405604.0
1122,12.0,523522.0,421036.0
1123,6.0,460460.0,354449.0
1124,6.0,462999.0,358338.0
1125,6.0,462294.0,430854.0
1126,6.0,425037.0,405183.0
1127,6.0,446375.0,398790.0
1128,6.0,449337.0,397143.0
1129,6.0,449242.0,413180.0
1130,12.0,548895.0,395309.0
1131,6.0,401259.0,455980.0
1132,6.0,415226.0,407322.0
1133,6.0,414906.0,385119.0
1134,6.0,407604.0,360204.0
1135,6.0,420875.0,422299.0
1136,6.0,412139.0,355067.0
1137,6.0,474199.0,395798.0
1138,6.0,431223.0,413097.0
1139,14.0,363702.0,481328.0
1140,14.0,338581.0,453145.0
1141,6.0,364152.0,423549.0
1142,6.0,403573.0,479850.0
1143,6.0,444988.0,409119.0
1144,6.0,465093.0,403472.0
1145,6.0,384011.0,393561.0
1146,6.0,433954.0,427934.0
1147,6.0,447044.0,390008.0
1148,6.0,373577.0,425752.0
1149,6.0,413577.0,395617.0
1150,6.0,434536.0,404043.0
1151,6.0,491860.0,435365.0
1152,14.0,329761.0,428877.0
1153,6.0,379089.0,379399.0
1154,12.0,555504.0,383065.0
1155,6.0,460189.0,425427.0
1156,6.0,417813.0,402395.0
1157,6.0,429538.0,425624.0
1158,12.0,497437.0,449623.0
1159,6.0,442148.0,447891.0
1160,6.0,426135.0,419217.0
1161,6.0,469664.0,357273.0
1162,6.0,460786.0,411841.0
1163,6.0,406708.0,437695.0
1164,14.0,325213.0,404836.0
1165,6.0,492971.0,420304.0
1166,6.0,439816.0,380825.0
1167,6.0,435415.0,406317.0
1168,12.0,529025.0,417483.0
1169,6.0,441712.0,391853.0
1170,6.0,479369.0,390183.0
1171,6.0,434571.0,432133.0
1172,6.0,434905.0,371086.0
1173,6.0,446550.0,442458.0
1174,14.0,356109.0,450797.0
1175,6.0,448083.0,413864.0
1176,6.0,379436.0,429277.0
1177,6.0,460882.0,353241.0
1178,6.0,390742.0,399611.0
1179,14.0,323719.0,475838.0
1180,6.0,441720.0,411212.0
1181,6.0,447794.0,408964.0
1182,6.0,345496.0,411363.0
1183,6.0,435780.0,410225.0
1184,6.0,405620.0,430927.0
1185,6.0,426880.0,396342.0
1186,6.0,425532.0,421129.0
1187,6.0,418910.0,398309.0
1188,6.0,482440.0,369680.0
1189,6.0,454748.0,416690.0
1190,6.0,445233.0,390817.0
1191,6.0,460877.0,410762.0
1192,6.0,503835.0,385151.0
1193,6.0,442824.0,400998.0
1194,6.0,452263.0,409711.0
1195,6.0,487316.0,426397.0
1196,14.0,327337.0,441976.0
1197,6.0,443360.0,407165.0
1198,6.0,422583.0,435558.0
1199,6.0,496498.0,445761.0
1200,6.0,434842.0,344346.0
1201,6.0,455385.0,334397.0
1202,6.0,436536.0,406717.0
1203,6.0,462431.0,420487.0
1204,6.0,390023.0,444232.0
1205,6.0,466744.0,419567.0
1206,6.0,471441.0,423864.0
1207,6.0,500347.0,379760.0
1208,6.0,444214.0,398317.0
1209,6.0,412744.0,399924.0
1210,6.0,412665.0,422847.0
1211,6.0,429515.0,366967.0
1212,6.0,434534.0,444786.0
1213,6.0,459917.0,429610.0
1214,6.0,423220.0,445545.0
1215,6.0,455667.0,432822.0
1216,6.0,439400.0,417658.0
1217,6.0,445934.0,453486.0
1218,6.0,401794.0,352553.0
1219,6.0,445851.0,380408.0
1220,1.0,508941.0,332479.0
1221,6.0,438260.0,411065.0
1222,6.0,412092.0,367366.0
1223,6.0,454444.0,410704.0
1224,6.0,444719.0,417415.0
1225,6.0,470376.0,346079.0
1226,6.0,433806.0,452593.0
1227,6.0,462578.0,394294.0
1228,1.0,512033.0,362994.0
1229,6.0,440860.0,401780.0
1230,6.0,433112.0,412965.0
1231,6.0,426665.0,399387.0
1232,6.0,458899.0,405322.0
1233,6.0,410852.0,454171.0
1234,6.0,456461.0,380999.0
1235,6.0,459259.0,414963.0
1236,6.0,451781.0,353109.0
1237,6.0,414817.0,397561.0
1238,6.0,402725.0,403310.0
1239,12.0,516113.0,409765.0
1240,6.0,441118.0,408636.0
1241,6.0,456510.0,422926.0
1242,6.0,403983.0,400956.0
1243,14.0,321457.0,418287.0
1244,6.0,455629.0,423554.0
1245,6.0,492918.0,411027.0
1246,6.0,480708.0,397762.0
1247,6.0,429124.0,435679.0
1248,6.0,434515.0,401230.0
1249,6.0,442310.0,401921.0
1250,6.0,418932.0,434763.0
1251,6.0,408520.0,455166.0
1252,6.0,477859.0,424472.0
1253,6.0,442097.0,408794.0
1254,6.0,439356.0,406415.0
1255,6.0,434868.0,408711.0
1256,6.0,349109.0,394420.0
1257,1.0,521946.0,360719.0
1258,14.0,368540.0,471484.0
1259,6.0,437100.0,417067.0
1260,4.0,824024.0,787559.0
1261,4.0,818289.0,831273.0
1262,7.0,789530.0,721998.0
1263,4.0,771382.0,788167.0
1264,4.0,749027.0,756974.0
1265,4.0,764417.0,779711.0
1266,4.0,762530.0,788411.0
1267,4.0,734155.0,862290.0
1268,4.0,907608.0,756878.0
1269,4.0,804149.0,811987.0
1270,4.0,768308.0,793393.0
1271,4.0,766978.0,802312.0
1272,4.0,760455.0,812471.0
1273,4.0,814173.0,835300.0
1274,7.0,750960.0,717743.0
1275,4.0,749274.0,831911.0
1276,4.0,805217.0,730053.0
1277,4.0,752714.0,827633.0
1278,4.0,745527.0,747746.0
1279,4.0,732176.0,931588.0
1280,4.0,783266.0,775643.0
1281,11.0,666327.0,785996.0
1282,4.0,783665.0,868106.0
1283,4.0,705913.0,803026.0
1284,4.0,789561.0,784563.0
1285,4.0,805776.0,839319.0
1286,4.0,763153.0,794604.0
1287,4.0,741625.0,894463.0
1288,4.0,743052.0,830814.0
1289,11.0,624129.0,759255.0
1290,4.0,774908.0,838742.0
1291,4.0,769663.0,772884.0
1292,4.0,720595.0,745032.0
1293,7.0,731788.0,697118.0
1294,4.0,760001.0,813633.0
1295,4.0,776071.0,759063.0
1296,4.0,701512.0,876777.0
1297,4.0,792070.0,727537.0
1298,4.0,847770.0,773529.0
1299,4.0,741044.0,789504.0
1300,4.0,725853.0,847961.0
1301,4.0,854093.0,770793.0
1302,4.0,760329.0,790509.0
1303,4.0,793849.0,797489.0
1304,4.0,737163.0,796121.0
1305,4.0,758922.0,810408.0
1306,11.0,679341.0,775488.0
1307,4.0,732038.0,838729.0
1308,4.0,872456.0,769425.0
1309,7.0,790706.0,721114.0
1310,4.0,742174.0,861372.0
1311,7.0,838655.0,700402.0
1312,4.0,829638.0,794205.0
1313,7.0,833098.0,688619.0
1314,4.0,751465.0,774399.0
1315,4.0,754485.0,774571.0
1316,4.0,765355.0,793480.0
1317,4.0,768255.0,782765.0
1318,4.0,758763.0,788610.0
1319,4.0,693722.0,855432.0
1320,4.0,749178.0,808367.0
1321,4.0,727290.0,738567.0
1322,4.0,790703.0,798093.0
1323,4.0,745800.0,780114.0
1324,4.0,696935.0,801426.0
1325,4.0,776006.0,816488.0
1326,4.0,798729.0,741893.0
1327,4.0,738759.0,848362.0
1328,11.0,657483.0,727026.0
1329,4.0,741646.0,775489.0
1330,11.0,686728.0,768701.0
1331,4.0,835956.0,878936.0
1332,4.0,723120.0,783200.0
1333,4.0,764925.0,781215.0
1334,4.0,812315.0,821918.0
1335,4.0,801376.0,742348.0
1336,7.0,884411.0,649033.0
1337,4.0,759868.0,818710.0
1338,4.0,828551.0,747254.0
1339,7.0,784097.0,692956.0
1340,4.0,765735.0,777773.0
1341,7.0,854530.0,642161.0
1342,4.0,781607.0,785314.0
1343,11.0,682858.0,802663.0
1344,4.0,720775.0,788062.0
1345,4.0,703244.0,790894.0
1346,4.0,699054.0,756195.0
1347,4.0,805405.0,778565.0
1348,4.0,764916.0,792332.0
1349,4.0,798004.0,743676.0
1350,7.0,781320.0,708973.0
1351,4.0,762092.0,786522.0
1352,4.0,726689.0,843276.0
1353,11.0,591764.0,940347.0
1354,4.0,798659.0,759452.0
1355,4.0,757467.0,802343.0
1356,4.0,763615.0,803502.0
1357,4.0,806395.0,823798.0
1358,7.0,858215.0,679541.0
1359,4.0,882228.0,748981.0
1360,4.0,785688.0,814117.0
1361,4.0,732616.0,795574.0
1362,4.0,745289.0,783219.0
1363,4.0,773747.0,776875.0
1364,4.0,837361.0,760711.0
1365,4.0,710031.0,846700.0
1366,4.0,693194.0,900410.0
1367,4.0,773634.0,768375.0
1368,4.0,729644.0,874348.0
1369,4.0,774575.0,794290.0
1370,4.0,761881.0,793879.0
1371,4.0,766882.0,782124.0
1372,4.0,751499.0,867089.0
1373,7.0,848325.0,674697.0
1374,4.0,752329.0,837530.0
1375,4.0,829941.0,822767.0
1376,7.0,715095.0,711960.0
1377,4.0,783521.0,887957.0
1378,4.0,692474.0,845855.0
1379,4.0,821839.0,765086.0
1380,4.0,821064.0,822414.0
1381,7.0,734246.0,707053.0
1382,4.0,709072.0,829554.0
1383,4.0,724017.0,864672.0
1384,4.0,737954.0,918027.0
1385,4.0,785876.0,739373.0
1386,4.0,781226.0,853391.0
1387,4.0,800367.0,863227.0
1388,4.0,765540.0,786896.0
1389,4.0,766741.0,798072.0
1390,4.0,779010.0,778429.0
1391,4.0,782740.0,776580.0
1392,4.0,774434.0,783593.0
1393,4.0,734424.0,794141.0
1394,4.0,939561.0,773864.0
1395,4.0,837042.0,751041.0
1396,4.0,820757.0,748773.0
1397,4.0,777890.0,811903.0
1398,11.0,636129.0,852106.0
1399,7.0,907393.0,721034.0
1400,4.0,747144.0,842991.0
1401,4.0,754962.0,773723.0
1402,4.0,772489.0,759886.0
1403,4.0,787451.0,777554.0
1404,4.0,714796.0,837285.0
1405,4.0,827687.0,794675.0
1406,7.0,784870.0,688481.0
1407,4.0,736476.0,723806.0
1408,4.0,699134.0,798736.0
1409,4.0,738517.0,783694.0
1410,4.0,762562.0,792421.0
1411,4.0,755334.0,799969.0
1412,11.0,696322.0,735102.0
1413,7.0,862543.0,688819.0
1414,11.0,603650.0,846384.0
1415,4.0,767807.0,871104.0
1416,4.0,768428.0,799924.0
1417,4.0,716876.0,789640.0
1418,4.0,765861.0,799774.0
1419,11.0,692652.0,774628.0
1420,4.0,860150.0,838700.0
1421,7.0,787095.0,657128.0
1422,4.0,906023.0,826024.0
1423,4.0,866204.0,758084.0
1424,4.0,759297.0,836489.0
1425,4.0,760256.0,850092.0
1426,11.0,663395.0,778483.0
1427,4.0,807617.0,844396.0
1428,4.0,871138.0,795761.0
1429,4.0,799735.0,779632.0
1430,4.0,795817.0,876432.0
1431,4.0,695635.0,804521.0
1432,4.0,757678.0,833741.0
1433,7.0,862414.0,660256.0
1434,7.0,778712.0,709770.0
1435,4.0,759317.0,794819.0
1436,4.0,734602.0,733992.0
1437,7.0,815780.0,678303.0
1438,4.0,778391.0,757064.0
1439,4.0,795959.0,813541.0
1440,4.0,720867.0,890091.0
1441,11.0,656205.0,790465.0
1442,7.0,703888.0,706743.0
1443,4.0,772531.0,784268.0
1444,4.0,781158.0,814333.0
1445,4.0,723266.0,845676.0
1446,7.0,836878.0,702128.0
1447,4.0,886245.0,844062.0
1448,4.0,711054.0,768680.0
1449,4.0,711186.0,828040.0
1450,7.0,841019.0,693715.0
1451,4.0,860822.0,782226.0
1452,4.0,763097.0,794878.0
1453,4.0,783731.0,834547.0
1454,4.0,761020.0,776267.0
1455,4.0,763465.0,792532.0
1456,4.0,715678.0,778073.0
1457,4.0,794812.0,741758.0
1458,4.0,737390.0,763744.0
1459,4.0,813455.0,756834.0
1460,4.0,858697.0,810783.0
1461,4.0,767769.0,811649.0
1462,4.0,833219.0,815682.0
1463,7.0,824631.0,680858.0
1464,4.0,765311.0,803570.0
1465,11.0,674347.0,743027.0
1466,7.0,861998.0,669682.0
1467,11.0,677934.0,712884.0
1468,4.0,709556.0,846146.0
1469,4.0,784112.0,765147.0
1470,11.0,607315.0,763008.0
1471,11.0,669205.0,826892.0
1472,4.0,774223.0,726412.0
1473,4.0,763106.0,794287.0
1474,4.0,767305.0,786774.0
1475,4.0,841139.0,830204.0
1476,4.0,701020.0,787352.0
1477,4.0,868104.0,812458.0
1478,4.0,700632.0,770064.0
1479,4.0,734745.0,797339.0
1480,4.0,785038.0,775065.0
1481,4.0,745266.0,834527.0
1482,4.0,793593.0,749967.0
1483,4.0,856702.0,789298.0
1484,4.0,770620.0,786990.0
1485,4.0,782436.0,771494.0
1486,4.0,762122.0,792489.0
1487,7.0,754597.0,712212.0
1488,4.0,788027.0,799038.0
1489,4.0,756084.0,798397.0
1490,4.0,745529.0,747285.0
1491,4.0,880628.0,829478.0
1492,4.0,774302.0,898594.0
1493,11.0,670994.0,722867.0
1494,4.0,769293.0,792448.0
1495,4.0,773696.0,794736.0
1496,4.0,868662.0,815464.0
1497,4.0,769511.0,752763.0
1498,4.0,729697.0,841805.0
1499,4.0,851914.0,787452.0
1500,7.0,729589.0,682475.0
1501,4.0,814895.0,724796.0
1502,4.0,831528.0,799294.0
1503,4.0,769697.0,795809.0
1504,4.0,785288.0,795240.0
1505,11.0,686585.0,751748.0
1506,4.0,834294.0,765964.0
1507,4.0,816281.0,728672.0
1508,4.0,893213.0,799516.0
1509,11.0,682620.0,736749.0
1510,4.0,772384.0,795690.0
1511,4.0,847831.0,818531.0
1512,4.0,781802.0,746718.0
1513,4.0,732072.0,895412.0
1514,4.0,751451.0,781436.0
1515,4.0,746835.0,750652.0
1516,4.0,758865.0,790386.0
1517,4.0,680766.0,884233.0
1518,4.0,694431.0,873552.0
1519,4.0,801531.0,841983.0
1520,4.0,788086.0,816938.0
1521,7.0,745578.0,679666.0
1522,4.0,915239.0,797756.0
1523,4.0,765027.0,811957.0
1524,11.0,634540.0,742794.0
1525,4.0,784288.0,781699.0
1526,4.0,789582.0,798790.0
1527,4.0,788487.0,731313.0
1528,7.0,868336.0,693070.0
1529,4.0,765596.0,793374.0
1530,4.0,773953.0,811832.0
1531,4.0,798002.0,830921.0
1532,11.0,679889.0,767482.0
1533,4.0,755964.0,816047.0
1534,4.0,847256.0,746461.0
1535,4.0,799370.0,816251.0
1536,4.0,806937.0,773661.0
1537,4.0,824361.0,744995.0
1538,4.0,741997.0,795885.0
1539,4.0,776770.0,757344.0
1540,4.0,773402.0,789866.0
1541,11.0,650471.0,744837.0
1542,4.0,815718.0,846105.0
1543,4.0,742318.0,897152.0
1544,7.0,824454.0,718060.0
1545,4.0,816781.0,826068.0
1546,4.0,869148.0,827393.0
1547,7.0,783429.0,715692.0
1548,4.0,840160.0,800326.0
1549,4.0,766167.0,801324.0
1550,4.0,827484.0,760498.0
1551,11.0,626791.0,816108.0
1552,4.0,696018.0,768899.0
1553,4.0,782199.0,826208.0
1554,4.0,756279.0,793816.0
1555,4.0,729195.0,776202.0
1556,11.0,653417.0,947322.0
1557,4.0,766681.0,774557.0
1558,4.0,900668.0,744312.0
1559,4.0,777817.0,797381.0
1560,4.0,721426.0,856173.0
1561,4.0,819081.0,787946.0
1562,4.0,767029.0,783094.0
1563,4.0,800262.0,733570.0
1564,4.0,761616.0,771503.0
1565,4.0,791588.0,800488.0
1566,4.0,765561.0,751377.0
1567,4.0,821350.0,755248.0
1568,4.0,769917.0,779079.0
1569,4.0,763661.0,792673.0
1570,7.0,785170.0,686138.0
1571,4.0,721871.0,839182.0
1572,4.0,734408.0,799812.0
1573,4.0,693945.0,815312.0
1574,11.0,666851.0,792912.0
1575,4.0,730816.0,836341.0
1576,4.0,740100.0,790097.0
1577,4.0,761947.0,769338.0
1578,4.0,724642.0,874456.0
1579,4.0,827223.0,794418.0
1580,11.0,658796.0,834673.0
1581,4.0,774753.0,743673.0
1582,14.0,352440.0,591366.0
1583,14.0,368188.0,602688.0
1584,14.0,306143.0,572842.0
1585,9.0,434638.0,580776.0
1586,9.0,430386.0,603025.0
1587,14.0,397070.0,538156.0
1588,14.0,239697.0,551539.0
1589,14.0,400578.0,583900.0
1590,14.0,359533.0,591107.0
1591,14.0,291128.0,618687.0
1592,14.0,388067.0,485773.0
1593,14.0,246232.0,596373.0
1594,14.0,367642.0,603960.0
1595,14.0,373016.0,533577.0
1596,10.0,350814.0,700642.0
1597,10.0,343918.0,637750.0
1598,14.0,265191.0,620553.0
1599,14.0,383825.0,497647.0
1600,9.0,444121.0,620876.0
1601,14.0,368420.0,599288.0
1602,14.0,307867.0,555034.0
1603,10.0,342262.0,669768.0
1604,14.0,354657.0,591749.0
1605,14.0,387020.0,577132.0
1606,5.0,304776.0,409398.0
1607,14.0,300545.0,426496.0
1608,14.0,370584.0,568695.0
1609,9.0,427786.0,550297.0
1610,14.0,375517.0,564247.0
1611,14.0,301168.0,527030.0
1612,10.0,340239.0,700854.0
1613,14.0,365195.0,604735.0
1614,14.0,373809.0,573829.0
1615,14.0,393647.0,509849.0
1616,14.0,344429.0,457456.0
1617,14.0,363379.0,551368.0
1618,14.0,393409.0,594209.0
1619,14.0,351818.0,589158.0
1620,14.0,369125.0,536966.0
1621,14.0,298844.0,550555.0
1622,14.0,368487.0,573051.0
1623,14.0,368618.0,532592.0
1624,14.0,358595.0,591279.0
1625,10.0,433287.0,738044.0
1626,9.0,385797.0,634982.0
1627,14.0,399309.0,570386.0
1628,14.0,392533.0,535907.0
1629,14.0,372787.0,597191.0
1630,9.0,468178.0,649024.0
1631,9.0,424925.0,619883.0
1632,9.0,455389.0,512860.0
1633,14.0,367536.0,556687.0
1634,14.0,243688.0,551373.0
1635,14.0,365655.0,574231.0
1636,10.0,342357.0,633859.0
1637,14.0,356416.0,592273.0
1638,10.0,381262.0,644117.0
1639,14.0,396104.0,555689.0
1640,14.0,320718.0,575026.0
1641,14.0,307209.0,579017.0
1642,14.0,398299.0,523676.0
1643,14.0,367156.0,577396.0
1644,14.0,390065.0,580581.0
1645,14.0,364231.0,593643.0
1646,14.0,359139.0,591456.0
1647,14.0,359782.0,587414.0
1648,14.0,355110.0,598032.0
1649,10.0,390696.0,648670.0
1650,14.0,324362.0,601415.0
1651,9.0,419022.0,554520.0
1652,14.0,333588.0,592986.0
1653,14.0,347045.0,629050.0
1654,14.0,366419.0,595245.0
1655,14.0,392202.0,586608.0
1656,14.0,380505.0,501069.0
1657,14.0,360132.0,599607.0
1658,14.0,323646.0,594995.0
1659,9.0,410278.0,627101.0
1660,14.0,362505.0,583068.0
1661,14.0,310338.0,606951.0
1662,14.0,388423.0,596624.0
1663,14.0,398654.0,546946.0
1664,10.0,308700.0,671353.0
1665,9.0,416020.0,579490.0
1666,14.0,412272.0,538545.0
1667,10.0,285918.0,653094.0
1668,14.0,329131.0,537432.0
1669,10.0,338857.0,636327.0
1670,10.0,276815.0,638078.0
1671,14.0,334226.0,573740.0
1672,10.0,339491.0,667775.0
1673,10.0,343903.0,672140.0
1674,14.0,351723.0,591168.0
1675,10.0,345625.0,687294.0
1676,14.0,330407.0,566767.0
1677,14.0,312742.0,484784.0
1678,14.0,415113.0,542512.0
1679,9.0,485296.0,621966.0
1680,14.0,350561.0,589333.0
1681,14.0,376911.0,563380.0
1682,14.0,312597.0,588881.0
1683,14.0,301495.0,525752.0
1684,14.0,327593.0,564629.0
1685,14.0,308047.0,559674.0
1686,14.0,367184.0,571096.0
1687,14.0,326100.0,581935.0
1688,9.0,419371.0,624638.0
1689,14.0,363455.0,593724.0
1690,14.0,366942.0,565041.0
1691,14.0,345151.0,551945.0
1692,10.0,253139.0,697431.0
1693,9.0,400723.0,650047.0
1694,14.0,315373.0,557220.0
1695,10.0,346444.0,632503.0
1696,9.0,420495.0,593820.0
1697,10.0,345583.0,650228.0
1698,14.0,362663.0,580100.0
1699,9.0,419076.0,564989.0
1700,9.0,402407.0,613491.0
1701,14.0,385353.0,604300.0
1702,14.0,384531.0,484484.0
